Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\LicenseHeadersPrecommitPlugin.java",1,1,1,1,4,0,4,0,,,,,1,0,0,6,,6,2,1,,,,2,,0,0,0,2,,53,,,,6,,,,29,,,19,8,18,,,,,,,18,21,17,,,4,,,,,,,,1,1,1,1,,,0,,,,0.62,6,6,6,6
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\LicenseHeadersTask.java",1,1,1,1,7,0,5,0,,,,,1,2,0,22,,23,15,4,,,,17,,0,5,0,12,,258,,,,29,,,,178,,,91,82,51,,,,,,,107,135,84,,,51,,,,,,,,3,3,4,1,,,2,,,,0.29,30,30,32,22
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\LoggerUsagePrecommitPlugin.java",1,1,1,1,4,0,4,0,,,,,1,0,0,2,,2,1,0,,,,1,,0,0,0,1,,38,,,,3,,,,17,,,12,5,18,,,,,,,12,14,11,,,3,,,,,,,,1,1,1,1,,,0,,,,1.06,2,2,2,2
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\LoggerUsageTask.java",1,1,1,1,5,0,4,0,,,,,1,0,0,8,,8,5,2,,,,5,,0,0,0,5,,91,,,,11,,,,58,,,31,21,22,,,,,,,27,33,24,,,9,,,,,,,,1,1,2,1,,,0,,,,0.38,8,8,9,8
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\TestingConventionRule.java",1,1,1,1,3,0,3,0,,,,,1,0,0,12,,12,12,3,,,,12,,0,0,0,12,,100,,,,17,,,,55,,,26,19,28,,,,,,,27,42,24,,,18,,,,,,,,3,3,4,3,,,1,,,,0.51,14,14,15,14
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\TestingConventionsPrecommitPlugin.java",1,1,1,1,9,0,9,0,,,,,1,0,0,2,,2,1,0,,,,1,,0,0,0,1,,42,,,,3,,,,21,,,13,10,18,,,,,,,14,16,11,,,5,,,,,,,,1,1,1,1,,,0,,,,0.86,2,2,2,2
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\TestingConventionsTasks.java",1,1,1,1,7,0,7,0,,,,,2,0,1,51,,51,25,4,,,,25,,0,12,0,13,,429,,,,43,,,,354,,,96,232,33,,,,,,,123,172,92,,,80,,,,,,,,6,6,6,6,,,3,,,,0.09,71,71,72,58
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\UpdateShasTask.java",1,1,1,1,6,0,5,0,,,,,1,0,0,6,,6,5,2,,,,5,,0,1,0,4,,89,,,,16,,,,51,,,28,19,22,,,,,,,30,41,28,,,13,,,,,,,,4,4,4,1,,,2,,,,0.43,9,9,9,6
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\ValidateJsonAgainstSchemaTask.java",1,1,1,1,7,0,7,0,,,,,1,0,0,11,,11,8,4,,,,8,,0,1,0,7,,140,,,,13,,,,104,,,55,44,23,,,,,,,63,78,51,,,27,,,,,,,,3,3,3,1,,,2,,,,0.22,15,15,15,11
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\ValidateJsonNoKeywordsTask.java",1,1,1,1,11,1,9,0,,,,,1,0,0,16,,16,8,4,,,,8,,0,1,0,7,,205,,,,29,,,,141,,,57,79,35,,,,,,,81,101,52,,,49,,,,,,,,7,7,7,5,,,3,,,,0.25,25,25,25,20
File,"buildSrc\src\main\java\org\elasticsearch\gradle\internal\precommit\ValidateRestSpecPlugin.java",1,1,1,1,9,0,8,2,,,,,1,0,1,6,,6,1,0,,,,1,,0,0,0,1,,60,,,,7,,,,32,,,14,21,24,,,,,,,21,23,11,,,12,,,,,,,,1,1,1,1,,,0,,,,0.75,6,6,6,6
File,"buildSrc\src\main\java\org\elasticsearch\gradle\plugin\PluginPropertiesExtension.java",1,1,1,1,3,0,3,0,,,,,1,0,0,26,,26,26,13,,,,26,,0,0,0,26,,172,,,,42,,,,100,,,45,32,30,,,,,,,46,73,45,,,28,,,,,,,,2,2,2,1,,,0,,,,0.30,28,28,28,26
File,"buildSrc\src\main\java\org\elasticsearch\gradle\plugin\PluginType.java",1,1,1,1,1,0,1,0,,,,,1,0,0,3,,1,3,2,,,,3,,0,0,0,3,,37,,,,4,,,,10,,,7,1,23,,,,,,,4,5,4,,,1,,,,,,,,1,1,1,1,,,0,,,,2.30,3,3,3,3
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\JarHellPrecommitPlugin.java",1,1,2,1,9,0,9,0,,,,,1,0,0,2,,2,1,0,,,,1,,0,0,0,1,,46,,,,4,,,,24,,,14,10,18,,,,,,,16,19,13,,,6,,,,,,,,2,2,3,1,,,1,,,,0.75,3,3,4,2
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\JarHellTask.java",1,1,1,1,4,0,4,0,,,,,1,0,0,5,,5,4,2,,,,4,,0,0,0,4,,66,,,,10,,,,33,,,20,8,23,,,,,,,18,23,16,,,7,,,,,,,,1,1,1,1,,,0,,,,0.70,5,5,5,5
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\LicenseAnalyzer.java",1,1,1,1,5,0,5,0,,,,,3,1,1,8,,8,7,7,,,,8,,1,0,0,7,,205,,,,14,,,,168,,,28,130,23,,,,,,,31,46,28,,,18,,,,,,,,3,3,3,3,,,2,,,,0.14,11,11,11,10
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\PomValidationPrecommitPlugin.java",1,1,1,1,10,0,9,0,,,,,1,0,0,4,,4,1,0,,,,1,,0,0,0,1,,54,,,,5,,,,28,,,17,16,21,,,,,,,18,20,14,,,6,,,,,,,,1,1,1,1,,,0,,,,0.75,4,4,4,4
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\PomValidationTask.java",1,1,1,1,5,0,5,0,,,,,1,0,0,12,,12,7,2,,,,7,,0,5,0,2,,105,,,,18,,,,69,,,25,35,18,,,,,,,39,51,23,,,28,,,,,,,,2,2,2,1,,,1,,,,0.26,15,15,15,12
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\PrecommitPlugin.java",1,1,1,1,6,0,5,0,,,,,1,0,1,4,,5,2,0,,,,2,,0,0,0,2,,57,,,,8,,,,27,,,14,12,22,,,,,,,15,19,14,,,5,,,,,,,,2,2,2,1,,,1,,,,0.81,5,5,5,4
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\PrecommitTask.java",1,1,1,1,3,0,3,0,,,,,1,0,0,3,,3,3,0,,,,3,,0,0,1,2,,48,,,,6,,,,24,,,17,3,18,,,,,,,13,17,14,,,3,,,,,,,,1,1,1,1,,,0,,,,0.75,3,3,3,3
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\PrecommitTaskPlugin.java",1,1,1,1,6,0,5,0,,,,,1,0,0,7,,7,1,0,,,,1,,0,0,0,1,,60,,,,6,,,,34,,,15,17,20,,,,,,,17,21,14,,,7,,,,,,,,2,2,2,1,,,1,,,,0.59,8,8,8,7
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\PrecommitTasks.java",1,1,1,1,6,0,3,3,,,,,1,1,0,1,,1,0,0,,,,1,,0,0,0,1,,34,,,,3,,,,7,,,4,1,24,,,,,,,3,5,4,,,1,,,,,,,,1,1,1,1,,,0,,,,3.43,1,1,1,1
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\ThirdPartyAuditPrecommitPlugin.java",1,1,1,1,10,0,9,0,,,,,1,0,2,4,,4,1,0,,,,1,,0,0,0,1,,68,,,,7,,,,40,,,20,24,21,,,,,,,30,33,18,,,15,,,,,,,,2,2,3,1,,,1,,,,0.53,5,5,6,4
File,"buildSrc\src\main\java\org\elasticsearch\gradle\precommit\ThirdPartyAuditTask.java",1,1,1,1,9,0,8,1,,,,,1,0,5,39,,39,26,7,,,,26,,0,9,0,17,,403,,,,50,,,,315,,,127,172,40,,,,,,,158,213,106,,,107,,,,,,,,9,9,12,1,,,2,,,,0.13,62,62,67,39
File,"buildSrc\src\main\java\org\elasticsearch\gradle\tar\SymbolicLinkPreservingTar.java",2,2,2,1,9,0,9,0,,,,,3,0,0,13,,13,13,5,,,,13,,2,8,1,2,,214,,,,26,,,,157,,,60,75,31,,,,,,,84,113,54,,,59,,,,,,,,4,4,4,4,,,2,,,,0.20,27,26,27,16
File,"buildSrc\src\main\java\org\elasticsearch\gradle\tar\SymoblicLinkPreservingTarPlugin.java",1,1,1,1,3,1,2,0,,,,,1,0,0,1,,1,1,0,,,,1,,0,0,0,1,,32,,,,6,,,,8,,,6,0,18,,,,,,,3,5,5,,,0,,,,,,,,1,1,1,1,,,0,,,,2.25,1,1,1,1
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\DistroTestPlugin.java",1,1,2,1,12,0,10,0,,,,,1,15,11,44,,44,2,0,,,,17,,0,16,0,1,,503,,,,55,,,,404,,,173,258,45,,,,,,,212,275,146,,,129,,,,,,,,14,14,17,14,,,6,,,,0.11,80,80,90,61
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\ErrorReportingTestListener.java",2,2,2,1,9,0,8,0,,,,,4,1,1,21,,21,19,11,,,,20,,1,1,0,18,,291,,,,42,,,,215,,,83,101,34,,,,,,,103,154,79,,,75,,,,,,,,12,12,12,3,,,6,,,,0.16,47,47,50,23
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\Fixture.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,,,,1,,1,0,0,0,,31,,,,4,,,,4,,,3,0,23,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,,0,,,,5.75,0,0,0,0
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\GradleDistroTestTask.java",1,1,1,1,4,0,4,0,,,,,1,0,0,9,,9,8,3,,,,8,,0,1,2,5,,92,,,,14,,,,57,,,28,22,21,,,,,,,32,42,23,,,19,,,,,,,,4,4,4,1,,,1,,,,0.37,12,12,12,9
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\InternalClusterTestPlugin.java",1,1,1,1,5,1,3,1,,,,,1,0,1,2,,2,1,0,,,,1,,0,0,0,1,,41,,,,7,,,,14,,,9,4,20,,,,,,,9,11,8,,,3,,,,,,,,1,1,1,1,,,0,,,,1.43,2,2,2,2
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\RestIntegTestTask.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,0,,0,0,0,0,,31,,,,3,,,,5,,,5,0,23,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,,0,,,,4.60,0,0,0,0
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\RestTestBasePlugin.java",1,1,2,1,15,0,15,0,,,,,1,0,3,4,,4,1,0,,,,1,,0,0,0,1,,68,,,,4,,,,46,,,20,28,19,,,,,,,25,30,16,,,14,,,,,,,,4,4,6,1,,,2,,,,0.41,7,7,9,4
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\StandaloneRestTestPlugin.java",1,1,1,1,14,2,11,0,,,,,1,0,0,4,,4,1,0,,,,1,,0,0,0,1,,103,,,,13,,,,65,,,29,37,25,,,,,,,47,50,28,,,22,,,,,,,,2,2,2,1,,,1,,,,0.38,5,5,5,4
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\StandaloneTestPlugin.java",1,1,1,1,6,0,5,0,,,,,1,0,0,3,,3,1,0,,,,1,,0,0,0,1,,47,,,,5,,,,19,,,9,8,23,,,,,,,13,15,8,,,7,,,,,,,,1,1,1,1,,,0,,,,1.21,3,3,3,3
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\rest\CopyRestApiTask.java",1,1,1,1,7,0,6,0,,,,,1,0,1,27,,27,15,13,,,,15,,2,4,3,6,,263,,,,23,,,,207,,,88,110,41,,,,,,,105,134,74,,,60,,,,,,,,6,6,10,5,,,2,,,,0.20,43,43,52,33
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\rest\CopyRestTestsTask.java",1,1,1,1,6,0,6,0,,,,,1,0,1,19,,19,11,12,,,,11,,2,1,3,5,,201,,,,18,,,,154,,,71,76,35,,,,,,,82,101,59,,,42,,,,,,,,6,6,8,1,,,2,,,,0.23,29,29,31,19
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\rest\JavaRestTestPlugin.java",1,1,1,1,13,3,6,3,,,,,1,0,1,2,,2,1,0,,,,1,,0,0,0,1,,71,,,,13,,,,31,,,22,11,27,,,,,,,26,28,21,,,7,,,,,,,,1,1,1,1,,,0,,,,0.87,2,2,2,2
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\rest\RestResourcesExtension.java",1,1,1,1,3,0,3,0,,,,,2,0,0,8,,8,8,4,,,,8,,3,0,0,5,,79,,,,14,,,,44,,,21,12,21,,,,,,,21,32,20,,,12,,,,,,,,2,2,2,1,,,1,,,,0.48,9,9,9,8
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\rest\RestResourcesPlugin.java",1,1,1,1,18,0,17,1,,,,,1,0,1,7,,7,1,0,,,,1,,0,0,0,1,,164,,,,9,,,,81,,,38,62,75,,,,,,,54,58,29,,,29,,,,,,,,2,2,2,1,,,1,,,,0.93,9,9,9,7
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\rest\RestTestUtil.java",1,1,1,1,8,0,7,1,,,,,1,3,0,10,,10,1,0,,,,4,,3,1,0,0,,91,,,,9,,,,52,,,23,29,30,,,,,,,29,35,20,,,15,,,,,,,,2,2,3,1,,,1,,,,0.58,11,11,12,10
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\rest\YamlRestCompatTestPlugin.java",1,1,1,1,14,0,12,1,,,,,1,0,6,12,,12,2,0,,,,2,,0,1,0,1,,162,,,,19,,,,106,,,43,78,37,,,,,,,76,79,40,,,39,,,,,,,,1,1,1,1,,,0,,,,0.35,12,12,12,12
File,"buildSrc\src\main\java\org\elasticsearch\gradle\test\rest\YamlRestTestPlugin.java",1,1,1,1,8,1,5,1,,,,,1,0,1,5,,5,1,0,,,,1,,0,0,0,1,,83,,,,14,,,,41,,,22,21,28,,,,,,,31,33,21,,,12,,,,,,,,1,1,1,1,,,0,,,,0.68,5,5,5,5
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\DefaultTestClustersTask.java",1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,1,,,,1,,0,0,0,1,,35,,,,6,,,,11,,,8,2,18,,,,,,,6,8,7,,,1,,,,,,,,1,1,1,1,,,0,,,,1.64,1,1,1,1
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\ElasticsearchCluster.java",1,1,1,1,4,0,3,0,,,,,1,0,3,101,,101,59,12,,,,59,,1,4,0,54,,521,,,,69,,,,432,,,180,188,20,,,,,,,173,254,118,,,136,,,,,,,,9,9,9,4,,,5,,,,0.05,124,124,126,106
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\ElasticsearchNode.java",1,1,1,1,7,0,7,0,,,,,4,0,12,162,,162,119,48,,,,119,,15,35,0,69,,1506,,,,169,,,,1256,,,402,705,85,,,,,,,566,813,313,,,500,,,,,,,,18,18,19,4,,,5,,,,0.07,281,281,296,169
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\RunTask.java",2,2,2,1,8,0,7,0,,,,,1,0,2,16,,16,10,4,,,,10,,0,0,0,10,,205,,,,23,,,,159,,,61,84,23,,,,,,,71,108,54,,,54,,,,,,,,13,13,13,4,,,4,,,,0.14,35,35,35,19
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\StandaloneRestIntegTestTask.java",1,1,1,1,5,0,4,0,,,,,1,0,0,14,,14,7,1,,,,7,,0,0,0,7,,129,,,,15,,,,84,,,42,35,30,,,,,,,38,53,36,,,17,,,,,,,,3,3,3,1,,,2,,,,0.36,19,19,19,14
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\TestClusterConfiguration.java",4,4,4,2,35,0,34,0,,,,,1,0,0,3,,44,43,0,,,,43,,43,0,0,0,,182,,,,47,,,,117,,,75,40,18,,,,,,,78,89,68,,,21,,,,,,,,10,10,11,5,,,4,,,,0.15,12,12,13,7
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\TestClustersAware.java",1,1,1,1,2,0,2,0,,,,,1,0,0,6,,7,3,0,,,,3,,3,0,0,0,,47,,,,7,,,,22,,,11,8,18,,,,,,,11,15,10,,,5,,,,,,,,2,2,2,1,,,1,,,,0.82,7,7,7,6
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\TestClustersException.java",1,1,1,1,3,0,3,0,,,,,1,0,0,3,,3,3,0,,,,3,,3,0,0,0,,33,,,,3,,,,12,,,5,3,18,,,,,,,4,8,5,,,3,,,,,,,,1,1,1,1,,,0,,,,1.50,3,3,3,3
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\TestClustersPlugin.java",1,1,1,1,7,0,5,0,,,,,4,3,5,26,,26,11,0,,,,14,,0,5,3,6,,209,,,,30,,,,143,,,55,84,36,,,,,,,65,84,52,,,32,,,,,,,,2,2,2,1,,,1,,,,0.25,29,29,29,26
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\TestClustersRegistry.java",3,3,3,2,14,0,13,1,,,,,1,0,2,3,,3,3,3,,,,3,,0,0,0,3,,85,,,,8,,,,56,,,19,33,21,,,,,,,32,42,20,,,22,,,,,,,,6,6,7,5,,,4,,,,0.38,9,9,10,7
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\TestClustersThrottle.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,0,,0,0,0,0,,24,,,,2,,,,4,,,4,0,18,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,,0,,,,4.50,0,0,0,0
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testclusters\TestDistribution.java",1,1,1,1,0,0,0,0,,,,,1,0,0,2,,0,2,3,,,,2,,0,0,0,2,,28,,,,1,,,,6,,,5,0,21,,,,,,,1,2,2,,,0,,,,,,,,1,1,1,1,,,0,,,,3.50,2,2,2,2
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testfixtures\DockerComposeThrottle.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,0,,0,0,0,0,,24,,,,2,,,,4,,,4,0,18,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,,0,,,,4.50,0,0,0,0
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testfixtures\TestFixtureExtension.java",1,1,1,1,6,0,6,0,,,,,1,0,0,13,,13,8,3,,,,8,,1,3,0,4,,123,,,,13,,,,91,,,24,58,19,,,,,,,31,45,24,,,21,,,,,,,,4,4,4,1,,,1,,,,0.21,18,18,18,13
File,"buildSrc\src\main\java\org\elasticsearch\gradle\testfixtures\TestFixturesPlugin.java",1,1,1,1,9,0,8,0,,,,,2,0,3,32,,32,8,0,,,,8,,0,5,1,2,,238,,,,26,,,,189,,,75,122,23,,,,,,,107,123,63,,,60,,,,,,,,3,3,3,1,,,2,,,,0.12,40,40,41,32
File,"buildSrc\src\main\java\org\elasticsearch\gradle\transform\SymbolicLinkPreservingUntarTransform.java",7,7,8,3,39,3,34,2,,,,,1,0,1,1,,1,1,0,,,,1,,0,0,0,1,,81,,,,10,,,,51,,,24,27,20,,,,,,,32,41,24,,,17,,,,,,,,7,7,8,3,,,3,,,,0.39,7,7,8,3
File,"buildSrc\src\main\java\org\elasticsearch\gradle\transform\UnpackTransform.java",2,2,2,1,6,0,5,0,,,,,2,1,0,5,,9,6,0,,,,7,,7,0,0,0,,102,,,,11,,,,56,,,36,16,35,,,,,,,34,42,31,,,11,,,,,,,,4,4,4,3,,,2,,,,0.63,10,10,10,7
File,"buildSrc\src\main\java\org\elasticsearch\gradle\transform\UnzipTransform.java",4,4,4,4,28,0,28,0,,,,,1,0,0,1,,1,1,0,,,,1,,0,0,0,1,,67,,,,7,,,,42,,,20,21,18,,,,,,,26,33,20,,,13,,,,,,,,4,4,4,4,,,3,,,,0.43,4,4,4,4
File,"buildSrc\src\main\java\org\elasticsearch\gradle\util\FileUtils.java",9,9,12,4,47,2,40,5,,,,,1,1,0,1,,1,0,0,,,,1,,0,0,0,1,,78,,,,7,,,,48,,,11,30,23,,,,,,,19,30,12,,,18,,,,,,,,9,9,12,4,,,2,,,,0.48,9,9,12,4
File,"buildSrc\src\main\java\org\elasticsearch\gradle\util\GradleUtils.java",1,1,1,1,10,0,8,1,,,,,1,13,0,20,,20,0,0,,,,13,,0,0,0,13,,232,,,,27,,,,163,,,74,90,42,,,,,,,98,123,69,,,54,,,,,,,,2,2,2,1,,,1,,,,0.26,30,30,30,20
File,"buildSrc\src\main\java\org\elasticsearch\gradle\util\JavaUtil.java",1,1,1,1,2,0,2,0,,,,,1,1,0,3,,3,0,0,,,,1,,0,0,0,1,,37,,,,5,,,,13,,,10,3,19,,,,,,,9,11,10,,,1,,,,,,,,1,1,1,1,,,0,,,,1.46,3,3,3,3
File,"buildSrc\src\main\java\org\elasticsearch\gradle\util\PermissionUtils.java",2,2,3,1,11,0,11,0,,,,,1,3,0,3,,3,0,0,,,,3,,0,2,0,1,,69,,,,7,,,,44,,,15,23,18,,,,,,,21,30,15,,,15,,,,,,,,5,5,6,1,,,1,,,,0.41,8,8,10,3
File,"buildSrc\src\main\java\org\elasticsearch\gradle\util\Util.java",2,2,2,1,8,0,6,1,,,,,2,11,1,14,,14,1,0,,,,12,,0,0,0,12,,177,,,,17,,,,118,,,44,59,45,,,,,,,56,82,43,,,39,,,,,,,,4,4,5,4,,,3,,,,0.38,29,29,30,23
File,"buildSrc\src\main\java\org\elasticsearch\gradle\vagrant\VagrantBasePlugin.java",1,1,1,1,6,0,6,0,,,,,3,0,2,16,,16,9,0,,,,9,,1,1,0,7,,159,,,,22,,,,113,,,52,59,28,,,,,,,53,73,45,,,28,,,,,,,,5,5,5,3,,,2,,,,0.25,24,24,24,18
File,"buildSrc\src\main\java\org\elasticsearch\gradle\vagrant\VagrantExtension.java",1,1,1,1,3,0,3,0,,,,,1,0,0,11,,11,11,5,,,,11,,0,0,0,11,,93,,,,16,,,,58,,,30,16,19,,,,,,,29,41,25,,,16,,,,,,,,1,1,1,1,,,0,,,,0.33,11,11,11,11
File,"buildSrc\src\main\java\org\elasticsearch\gradle\vagrant\VagrantMachine.java",1,1,1,1,7,0,6,0,,,,,3,2,0,21,,21,14,11,,,,16,,3,1,3,9,,214,,,,33,,,,141,,,59,65,41,,,,,,,82,108,55,,,53,,,,,,,,4,4,4,1,,,1,,,,0.29,28,28,30,21
File,"buildSrc\src\main\java\org\elasticsearch\gradle\vagrant\VagrantProgressLogger.java",3,3,3,2,16,0,14,1,,,,,1,0,1,2,,2,2,4,,,,2,,0,0,0,2,,67,,,,7,,,,39,,,11,25,21,,,,,,,21,29,10,,,19,,,,,,,,6,6,6,4,,,2,,,,0.54,7,7,7,5
File,"buildSrc\src\main\java\org\elasticsearch\gradle\vagrant\VagrantShellTask.java",1,1,1,1,11,0,9,1,,,,,1,0,0,9,,11,6,3,,,,6,,0,0,2,4,,124,,,,15,,,,76,,,28,44,35,,,,,,,44,52,24,,,28,,,,,,,,3,3,3,1,,,2,,,,0.46,12,12,12,9
File,"buildSrc\src\main\resources\checkstyle.xml",0,0,0,0,131,16,54,61,,,,,0,,,0,,0,,,,,,,,,,,,,131,0,0,0,16,0,0,0,54,0,0,,,61,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,1.13,0,0,0,0
File,"buildSrc\src\main\resources\checkstyle_suppressions.xml",0,0,0,0,53,8,33,12,,,,,0,,,0,,0,,,,,,,,,,,,,53,0,0,0,8,0,0,0,33,0,0,,,12,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0.36,0,0,0,0
File,"buildSrc\src\testFixtures\java\org\elasticsearch\gradle\test\BaseTestCase.java",3,3,3,3,15,0,15,0,,,,,2,1,0,1,,2,1,0,,,,2,,1,0,0,1,,55,,,,4,,,,32,,,18,11,20,,,,,,,15,20,13,,,7,,,,,,,,3,3,3,3,,,2,,,,0.63,3,3,3,3
File,"buildSrc\src\testFixtures\java\org\elasticsearch\gradle\test\GradleIntegrationTestCase.java",1,1,1,1,6,0,6,0,,,,,1,0,0,22,,22,20,1,,,,20,,0,2,17,1,,217,,,,25,,,,173,,,52,94,19,,,,,,,60,105,59,,,46,,,,,,,,4,4,4,1,,,2,,,,0.11,38,38,38,22
File,"buildSrc\src\testFixtures\java\org\elasticsearch\gradle\test\GradleThreadsFilter.java",1,1,3,1,6,1,5,0,,,,,1,0,0,1,,1,1,0,,,,1,,0,0,0,1,,38,,,,5,,,,10,,,5,3,23,,,,,,,3,5,4,,,1,,,,,,,,1,1,3,1,,,0,,,,2.30,1,1,3,1
File,"buildSrc\src\testFixtures\java\org\elasticsearch\gradle\test\GradleUnitTestCase.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,0,,0,0,0,0,,30,,,,2,,,,10,,,10,0,18,,,,,,,6,7,7,,,0,,,,,,,,0,0,0,0,,,0,,,,1.80,0,0,0,0
File,"buildSrc\src\testFixtures\java\org\elasticsearch\gradle\test\JUnit3MethodProvider.java",4,4,7,3,17,1,15,1,,,,,1,0,0,1,,1,1,0,,,,1,,0,0,0,1,,55,,,,4,,,,27,,,15,11,24,,,,,,,15,21,15,,,6,,,,,,,,4,4,7,3,,,2,,,,0.89,4,4,7,3
File,"buildSrc\src\testFixtures\java\org\elasticsearch\gradle\test\TestClasspathUtils.java",2,2,2,1,19,0,19,0,,,,,1,1,0,1,,1,0,0,,,,1,,0,0,0,1,,55,,,,6,,,,31,,,17,16,18,,,,,,,17,20,15,,,5,,,,,,,,2,2,2,1,,,1,,,,0.58,2,2,2,1
File,"buildSrc\src\testKit\elasticsearch.build\src\main\java\org\elasticsearch\SampleClass.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,0,,0,0,0,0,,26,,,,2,,,,3,,,2,0,21,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,,0,,,,7.00,0,0,0,0
